County,District,Shape_ID,Area,Region,County_Type,Population,District_Ward,Constituency
TD13,Tedding Market,TD13_046,0.049798,Capital,D2,1833,Ward 30,Tedding Market
TD13,Tedding Market,TD13_047,0.033123,Capital,D2,1647,Ward 30,Tedding Market
TD13,Tedding Market,TD13_048,0.130291,Capital,D2,1617,Ward 30,Tedding Market
TD13,Tedding Market,TD13_049,0.097243,Capital,A2,1365,Ward 30,Tedding Market
TD13,Tedding Market,TD13_050,0.325076,Capital,D1,3666,Ward 30,Tedding Market
TD13,Tedding Market,TD13_051,0.204785,Capital,D1,2535,Ward 41,Tedding Market
TD13,Tedding Market,TD13_052,0.103742,Capital,E2,1548,Ward 51,Tedding Market
TD14,Tedding Market,TD14_001,0.253813,Capital,F2,3609,Ward 28,Tedding Market
TD14,Tedding Market,TD14_002,0.260729,Capital,F1,3975,Ward 28,Tedding Market
TD14,Tedding Market,TD14_003,0.28191,Capital,D1,3253,Ward 10,Tedding Market
TD14,Tedding Market,TD14_004,0.104375,Capital,D2,1073,Ward 8,Tedding Market
TD14,Tedding Market,TD14_005,0.276941,Capital,E1,2646,Ward 9,Tedding Market
TD14,Tedding Market,TD14_006,0.146765,Capital,E1,1208,Ward 9,Tedding Market
TD14,Tedding Market,TD14_007,0.159818,Capital,D1,1814,Ward 8,Tedding Market
TD14,Tedding Market,TD14_008,0.195964,Capital,D2,1394,Ward 9,Tedding Market
TD14,Tedding Market,TD14_009,0.190124,Capital,D1,1784,Ward 8,Tedding Market
TD14,Tedding Market,TD14_010,0.607236,Capital,D2,4971,Ward 9,Tedding Market
TD14,Tedding Market,TD14_011,0.264917,Capital,D2,2213,Ward 9,Tedding Market
TD14,Tedding Market,TD14_012,0.42708,Capital,D2,4148,Ward 9,Tedding Market
TD14,Tedding Market,TD14_013,0.098295,Capital,F1,845,Ward 9,Tedding Market
TD14,Tedding Market,TD14_014,0.142558,Capital,E1,1764,Ward 9,Tedding Market
TD14,Tedding Market,TD14_015,0.224154,Capital,D1,2380,Ward 9,Tedding Market
TD14,Tedding Market,TD14_016,0.142623,Capital,D1,2235,Ward 9,Tedding Market
TD14,Tedding Market,TD14_017,0.229705,Capital,D1,2087,Ward 9,Tedding Market
TD14,Tedding Market,TD14_018,0.147635,Capital,C1,1638,Ward 48,Tedding Market
TD14,Tedding Market,TD14_019,0.062901,Capital,D1,1320,Ward 49,Tedding Market
TD14,Tedding Market,TD14_020,0.133456,Capital,F1,1261,Ward 49,Tedding Market
TD14,Tedding Market,TD14_021,0.038797,Capital,C1,1629,Ward 48,Tedding Market
TD14,Tedding Market,TD14_022,0.178854,Capital,E1,2660,Ward 49,Tedding Market
TD14,Tedding Market,TD14_023,0.160351,Capital,D2,2225,Ward 49,Tedding Market
TD14,Tedding Market,TD14_024,0.059542,Capital,D2,1040,Ward 49,Tedding Market
TD14,Tedding Market,TD14_025,0.12613,Capital,D2,1132,Ward 49,Tedding Market
TD14,Tedding Market,TD14_026,0.308382,Capital,F1,3464,Ward 49,Tedding Market
TD14,Tedding Market,TD14_027,0.040655,Capital,D1,1523,Ward 50,Tedding Market
TD14,Tedding Market,TD14_028,0.164096,Capital,D1,1932,Ward 49,Tedding Market
TD14,Tedding Market,TD14_029,0.074409,Capital,D1,1111,Ward 50,Tedding Market
TD14,Tedding Market,TD14_030,0.282874,Capital,E2,3356,Ward 49,Tedding Market
TD14,Tedding Market,TD14_031,0.060665,Capital,B1,1229,Ward 30,Tedding Market
TD14,Tedding Market,TD14_032,0.194178,Capital,A2,2838,Ward 49,Tedding Market
TD14,Tedding Market,TD14_033,0.079253,Capital,D2,999,Ward 30,Tedding Market
TD14,Tedding Market,TD14_034,0.103602,Capital,E2,1047,Ward 28,Tedding Market
TD14,Tedding Market,TD14_035,0.091679,Capital,D2,1155,Ward 30,Tedding Market
TD14,Tedding Market,TD14_036,0.092837,Capital,A2,1429,Ward 28,Tedding Market
TD14,Tedding Market,TD14_037,0.155899,Capital,E1,1864,Ward 28,Tedding Market
TD14,Tedding Market,TD14_038,0.114265,Capital,E1,1285,Ward 30,Tedding Market
TD14,Tedding Market,TD14_039,0.102878,Capital,E1,1781,Ward 30,Tedding Market
TD14,Tedding Market,TD14_040,0.147088,Capital,F1,1985,Ward 28,Tedding Market
TD14,Tedding Market,TD14_041,0.008256,Capital,F2,186,Ward 29,Tedding Market
TD14,Tedding Market,TD14_042,0.061183,Capital,E1,1365,Ward 28,Tedding Market
TD14,Tedding Market,TD14_043,0.064556,Capital,D2,1101,Ward 28,Tedding Market
TD14,Tedding Market,TD14_044,0.115612,Capital,A2,1615,Ward 28,Tedding Market
TD14,Tedding Market,TD14_045,0.075871,Capital,A2,949,Ward 10,Tedding Market
TD14,Tedding Market,TD14_046,0.148412,Capital,F1,1859,Ward 28,Tedding Market
TD14,Tedding Market,TD14_047,0.112222,Capital,F2,1469,Ward 28,Tedding Market
TD14,Tedding Market,TD14_048,0.030085,Capital,E2,871,Ward 10,Tedding Market
TD15,Tedding Market,TD15_001,0.075294,Capital,F2,617,Ward 8,Tedding Market
TD15,Tedding Market,TD15_002,0.091643,Capital,F2,1094,Ward 7,Tedding Market
TD15,Tedding Market,TD15_003,0.25208,Capital,E1,1862,Ward 7,Tedding Market
TD15,Tedding Market,TD15_004,0.279308,Capital,D1,3206,Ward 6,Tedding Market
TD15,Tedding Market,TD15_005,0.19292,Capital,F2,1924,Ward 7,Tedding Market
TD15,Tedding Market,TD15_006,0.093714,Capital,E2,1094,Ward 6,Tedding Market
TD15,Tedding Market,TD15_007,0.162746,Capital,E1,1102,Ward 6,Tedding Market
TD15,Tedding Market,TD15_008,0.14442,Capital,F1,1941,Ward 6,Tedding Market
TD15,Tedding Market,TD15_009,0.221798,Capital,E1,1838,Ward 6,Tedding Market
TD15,Tedding Market,TD15_010,0.171775,Capital,E2,1205,Ward 6,Tedding Market
TD15,Tedding Market,TD15_011,0.069885,Capital,E2,1260,Ward 6,Tedding Market
TD15,Tedding Market,TD15_012,0.18487,Capital,F1,2033,Ward 6,Tedding Market
TD15,Tedding Market,TD15_013,0.212503,Capital,E1,1504,Ward 6,Tedding Market
TD15,Tedding Market,TD15_014,0.333588,Capital,E2,2430,Ward 6,Tedding Market
TD15,Tedding Market,TD15_015,0.136509,Capital,D2,1247,Ward 6,Tedding Market
TD15,Tedding Market,TD15_016,0.061888,Capital,F2,978,Ward 6,Tedding Market
TD15,Tedding Market,TD15_017,0.291007,Capital,E2,2242,Ward 6,Tedding Market
TD15,Tedding Market,TD15_018,0.1059,Capital,F2,1191,Ward 6,Tedding Market
TD15,Tedding Market,TD15_019,0.389849,Capital,F1,1661,Ward 6,Tedding Market
TD15,Tedding Market,TD15_020,0.123522,Capital,D2,1248,Ward 6,Tedding Market
TD15,Tedding Market,TD15_021,0.146624,Capital,D2,743,Ward 8,Tedding Market
TD15,Tedding Market,TD15_022,0.273677,Capital,D2,1509,Ward 8,Tedding Market
TD15,Tedding Market,TD15_023,0.207169,Capital,E2,1278,Ward 8,Tedding Market
TD15,Tedding Market,TD15_024,0.014746,Capital,D1,154,Ward 8,Tedding Market
TD15,Tedding Market,TD15_025,0.220176,Capital,D2,1819,Ward 8,Tedding Market
TD15,Tedding Market,TD15_026,0.163956,Capital,E2,1092,Ward 8,Tedding Market
TD15,Tedding Market,TD15_027,0.071601,Capital,D1,819,Ward 8,Tedding Market
TD15,Tedding Market,TD15_028,0.266516,Capital,F2,1783,Ward 8,Tedding Market
TD15,Tedding Market,TD15_029,0.173284,Capital,D2,1543,Ward 8,Tedding Market
TD15,Tedding Market,TD15_030,0.240101,Capital,D2,1645,Ward 8,Tedding Market
TD15,Tedding Market,TD15_031,0.031021,Capital,D1,330,Ward 10,Tedding Market
TD15,Tedding Market,TD15_032,0.202241,Capital,D2,1741,Ward 8,Tedding Market
TD15,Tedding Market,TD15_033,0.342324,Capital,E2,4773,Ward 10,Tedding Market
TD15,Tedding Market,TD15_034,0.445401,Capital,E2,2634,Ward 8,Tedding Market
TD15,Tedding Market,TD15_035,0.011578,Capital,A2,308,Ward 10,Tedding Market
TD15,Tedding Market,TD15_036,0.046956,Capital,F2,1166,Ward 10,Tedding Market
TD15,Tedding Market,TD15_037,0.030408,Capital,F1,991,Ward 10,Tedding Market
TD15,Tedding Market,TD15_038,0.07656,Capital,F2,1661,Ward 10,Tedding Market
TD15,Tedding Market,TD15_039,0.053797,Capital,F1,887,Ward 10,Tedding Market
TD15,Tedding Market,TD15_040,0.091435,Capital,F1,2144,Ward 10,Tedding Market
TD15,Tedding Market,TD15_041,0.025288,Capital,F1,1477,Ward 10,Tedding Market
TD15,Tedding Market,TD15_042,0.031795,Capital,E2,1302,Ward 11,Tedding Market
TD15,Tedding Market,TD15_043,0.082434,Capital,E2,1304,Ward 11,Tedding Market
TD15,Tedding Market,TD15_044,0.401945,Capital,E2,3394,Ward 8,Tedding Market
TD15,Tedding Market,TD15_045,0.050031,Capital,E2,917,Ward 8,Tedding Market
TD15,Tedding Market,TD15_046,0.240823,Capital,D2,3105,Ward 7,Tedding Market
TD15,Tedding Market,TD15_047,0.01186,Capital,A2,1671,Ward 7,Tedding Market
TD15,Tedding Market,TD15_048,0.22063,Capital,D2,2868,Ward 7,Tedding Market
TD15,Tedding Market,TD15_049,0.073836,Capital,A2,1221,Ward 7,Tedding Market
TD15,Tedding Market,TD15_050,0.00717,Capital,E1,186,Ward 7,Tedding Market
TD15,Tedding Market,TD15_051,0.03592,Capital,F2,1285,Ward 7,Tedding Market
TD16,East Tedding,TD16_001,0.143242,Capital,F2,1565,Ward 2,The Temple
TD16,East Tedding,TD16_002,0.011608,Capital,D2,975,Ward 4,The Temple
TD16,East Tedding,TD16_003,0.012502,Capital,A2,268,Ward 4,The Temple
TD16,East Tedding,TD16_004,0.018135,Capital,F2,1031,Ward 4,The Temple
TD16,East Tedding,TD16_005,0.02276,Capital,E1,853,Ward 4,The Temple
TD16,East Tedding,TD16_006,0.202437,Capital,D1,716,Ward 4,The Temple
TD16,East Tedding,TD16_007,0.154418,Capital,E1,1020,Ward 4,The Temple
TD16,East Tedding,TD16_008,0.068321,Capital,F1,1114,Ward 1,The Temple
TD16,East Tedding,TD16_009,0.16312,Capital,F1,962,Ward 4,The Temple
TD16,East Tedding,TD16_010,0.143971,Capital,F2,1072,Ward 1,The Temple
TD16,East Tedding,TD16_011,0.120437,Capital,F1,1071,Ward 1,The Temple
TD16,East Tedding,TD16_012,0.153368,Capital,D1,932,Ward 1,The Temple
TD16,East Tedding,TD16_013,0.131914,Capital,F2,1080,Ward 1,The Temple
TD16,East Tedding,TD16_014,0.262745,Capital,D1,2264,Ward 1,The Temple
TD16,East Tedding,TD16_015,0.226665,Capital,E2,1657,Ward 1,The Temple
TD16,East Tedding,TD16_016,0.152242,Capital,E2,1123,Ward 1,The Temple
TD16,East Tedding,TD16_017,0.114533,Capital,E2,1256,Ward 1,The Temple
TD16,East Tedding,TD16_018,0.08921,Capital,F2,931,Ward 2,The Temple
TD16,East Tedding,TD16_019,0.363721,Capital,D2,1505,Ward 1,The Temple
TD16,East Tedding,TD16_020,0.091121,Capital,E2,1194,Ward 2,The Temple
TD16,East Tedding,TD16_021,0.291296,Capital,D1,1641,Ward 2,The Temple
TD16,East Tedding,TD16_022,0.404441,Capital,E2,1743,Ward 2,The Temple
TD16,East Tedding,TD16_023,0.093246,Capital,E1,687,Ward 2,The Temple
TD16,East Tedding,TD16_024,0.133714,Capital,D1,881,Ward 2,The Temple
TD16,East Tedding,TD16_025,0.175704,Capital,F1,801,Ward 2,The Temple
TD16,East Tedding,TD16_026,0.061098,Capital,E1,827,Ward 2,The Temple
TD16,East Tedding,TD16_027,0.228465,Capital,E2,1097,Ward 2,The Temple
TD16,East Tedding,TD16_028,0.131841,Capital,D1,1503,Ward 2,The Temple
TD16,East Tedding,TD16_029,0.130859,Capital,E1,1085,Ward 2,The Temple
TD16,East Tedding,TD16_030,0.13798,Capital,D1,1599,Ward 2,The Temple
TD16,East Tedding,TD16_031,0.130137,Capital,F2,1315,Ward 2,The Temple
TD16,East Tedding,TD16_032,0.05897,Capital,D1,657,Ward 2,The Temple
TD16,East Tedding,TD16_033,0.074846,Capital,E2,889,Ward 2,The Temple
TD16,East Tedding,TD16_034,0.147533,Capital,D1,1172,Ward 2,The Temple
TD16,East Tedding,TD16_035,0.162645,Capital,B1,1097,Ward 2,The Temple
TD16,East Tedding,TD16_036,0.165405,Capital,A2,1694,Ward 2,The Temple
TD16,East Tedding,TD16_037,0.245074,Capital,E2,1710,Ward 2,The Temple
TD16,East Tedding,TD16_038,0.314531,Capital,C1,1527,Ward 3,The Temple
TD16,East Tedding,TD16_039,0.218601,Capital,C2,769,Ward 3,The Temple
TD16,East Tedding,TD16_040,0.065951,Capital,C1,559,Ward 3,The Temple
TD16,East Tedding,TD16_041,0.237781,Capital,C1,1630,Ward 3,The Temple
TD16,East Tedding,TD16_042,0.186729,Capital,F1,1295,Ward 3,The Temple
TD16,East Tedding,TD16_043,0.059094,Capital,E2,686,Ward 3,The Temple
TD16,East Tedding,TD16_044,0.271872,Capital,E2,1276,Ward 3,The Temple
TD16,East Tedding,TD16_045,0.276388,Capital,E2,2465,Ward 3,The Temple
TD16,East Tedding,TD16_046,0.244453,Capital,F1,1973,Ward 3,The Temple
TD16,East Tedding,TD16_047,0.111407,Capital,D1,729,Ward 4,The Temple
TD16,East Tedding,TD16_048,0.281517,Capital,E2,2055,Ward 4,The Temple
TD16,East Tedding,TD16_049,0.198473,Capital,D1,1300,Ward 4,The Temple
TD17,East Tedding,TD17_001,0.016801,Capital,F2,499,Ward 9,The Temple
TD17,East Tedding,TD17_002,0.088273,Capital,E1,1417,Ward 9,The Temple
TD17,East Tedding,TD17_003,0.288178,Capital,F1,2190,Ward 17,The Temple
TD17,East Tedding,TD17_004,0.321253,Capital,D1,1412,Ward 17,The Temple
TD17,East Tedding,TD17_005,0.070095,Capital,E2,1027,Ward 17,The Temple
TD17,East Tedding,TD17_006,0.075895,Capital,F1,804,Ward 9,The Temple
TD17,East Tedding,TD17_007,0.047397,Capital,C2,957,Ward 9,The Temple
TD17,East Tedding,TD17_008,0.1092,Capital,E1,812,Ward 9,The Temple
TD17,East Tedding,TD17_009,0.169944,Capital,C1,1167,Ward 9,The Temple
TD17,East Tedding,TD17_010,0.03361,Capital,A2,1024,Ward 9,The Temple
TD17,East Tedding,TD17_011,0.147924,Capital,E2,1300,Ward 9,The Temple
TD17,East Tedding,TD17_012,0.095652,Capital,F1,738,Ward 9,The Temple
TD17,East Tedding,TD17_013,0.029015,Capital,E1,723,Ward 9,The Temple
TD17,East Tedding,TD17_014,0.129336,Capital,D1,981,Ward 9,The Temple
TD17,East Tedding,TD17_015,0.024899,Capital,A1,666,Ward 9,The Temple
TD17,East Tedding,TD17_016,0.070675,Capital,F1,1075,Ward 9,The Temple
TD17,East Tedding,TD17_017,0.071301,Capital,E1,704,Ward 9,The Temple
TD17,East Tedding,TD17_018,0.22097,Capital,C2,901,Ward 9,The Temple
TD17,East Tedding,TD17_019,0.261293,Capital,B1,2679,Ward 9,The Temple
TD17,East Tedding,TD17_020,0.091069,Capital,A2,985,Ward 9,The Temple
TD17,East Tedding,TD17_021,0.026275,Capital,A1,754,Ward 7,The Temple
TD17,East Tedding,TD17_022,0.216805,Capital,C2,1149,Ward 7,The Temple
TD17,East Tedding,TD17_023,0.119471,Capital,A1,2129,Ward 7,The Temple
TD17,East Tedding,TD17_024,0.010941,Capital,F2,1534,Ward 7,The Temple
TD17,East Tedding,TD17_025,0.074339,Capital,D1,1618,Ward 7,The Temple
TD17,East Tedding,TD17_026,0.23004,Capital,C2,1091,Ward 7,The Temple
TD17,East Tedding,TD17_027,0.238386,Capital,C1,1246,Ward 7,The Temple
TD17,East Tedding,TD17_028,0.017257,Capital,D2,569,Ward 9,The Temple
TD17,East Tedding,TD17_029,0.06073,Capital,E1,1462,Ward 9,The Temple
TD17,East Tedding,TD17_030,0.253842,Capital,C2,1481,Ward 7,The Temple
TD17,East Tedding,TD17_031,0.133025,Capital,D1,711,Ward 7,The Temple
TD17,East Tedding,TD17_032,0.184298,Capital,F2,1230,Ward 7,The Temple
TD17,East Tedding,TD17_033,0.043617,Capital,B1,813,Ward 7,The Temple
TD17,East Tedding,TD17_034,0.139118,Capital,C1,587,Ward 7,The Temple
TD17,East Tedding,TD17_035,0.183242,Capital,C1,1876,Ward 7,The Temple
TD17,East Tedding,TD17_036,0.206488,Capital,C2,823,Ward 5,The Temple
TD17,East Tedding,TD17_037,0.282243,Capital,B1,2770,Ward 7,The Temple
TD17,East Tedding,TD17_038,0.310444,Capital,C2,1865,Ward 5,The Temple
TD17,East Tedding,TD17_039,0.025642,Capital,D1,955,Ward 5,The Temple
TD17,East Tedding,TD17_040,0.293344,Capital,E2,1818,Ward 5,The Temple
TD17,East Tedding,TD17_041,0.212208,Capital,C1,1934,Ward 5,The Temple
TD17,East Tedding,TD17_042,0.048618,Capital,C2,794,Ward 6,The Temple
TD17,East Tedding,TD17_043,0.133567,Capital,D1,761,Ward 7,The Temple
TD17,East Tedding,TD17_044,0.320183,Capital,E1,1644,Ward 7,The Temple
TD17,East Tedding,TD17_045,0.08756,Capital,E2,1216,Ward 5,The Temple
TD17,East Tedding,TD17_046,0.066423,Capital,F1,767,Ward 5,The Temple
TD17,East Tedding,TD17_047,0.080905,Capital,E2,778,Ward 5,The Temple
TD17,East Tedding,TD17_048,0.051398,Capital,F2,1077,Ward 5,The Temple
TD17,East Tedding,TD17_049,0.146466,Capital,F1,1568,Ward 5,The Temple
TD17,East Tedding,TD17_050,0.062978,Capital,E2,833,Ward 5,The Temple
TD17,East Tedding,TD17_051,0.209209,Capital,D2,980,Ward 7,The Temple
TD17,East Tedding,TD17_052,0.01055,Capital,D1,1761,Ward 6,The Temple
TD17,East Tedding,TD17_053,0.181265,Capital,D1,1348,Ward 6,The Temple
TD17,East Tedding,TD17_054,0.094556,Capital,D1,1388,Ward 5,The Temple
TD17,East Tedding,TD17_055,0.01789,Capital,D2,414,Ward 5,The Temple
TD17,East Tedding,TD17_056,0.100715,Capital,D2,1118,Ward 5,The Temple
TD17,East Tedding,TD17_057,0.107312,Capital,D1,1836,Ward 5,The Temple
TD17,East Tedding,TD17_058,0.107282,Capital,E2,1031,Ward 5,The Temple
TD17,East Tedding,TD17_059,0.041245,Capital,D1,790,Ward 6,The Temple
TD17,East Tedding,TD17_060,0.027449,Capital,B1,866,Ward 6,The Temple
TD17,East Tedding,TD17_061,0.191208,Capital,D1,975,Ward 6,The Temple
TD17,East Tedding,TD17_062,0.195727,Capital,D2,1818,Ward 5,The Temple
TD17,East Tedding,TD17_063,0.163871,Capital,F1,1477,Ward 6,The Temple
TD17,East Tedding,TD17_064,0.136001,Capital,D1,1632,Ward 5,The Temple
TD17,East Tedding,TD17_065,0.046979,Capital,E1,917,Ward 6,The Temple
TD17,East Tedding,TD17_066,0.079229,Capital,D1,914,Ward 6,The Temple
TD17,East Tedding,TD17_067,0.157471,Capital,D2,823,Ward 7,The Temple
TD17,East Tedding,TD17_068,0.22792,Capital,D2,1038,Ward 6,The Temple
TD17,East Tedding,TD17_069,0.073953,Capital,E2,923,Ward 6,The Temple
TD17,East Tedding,TD17_070,0.165908,Capital,D2,953,Ward 6,The Temple
TD17,East Tedding,TD17_071,0.242077,Capital,D2,1492,Ward 1,The Temple
TD17,East Tedding,TD17_072,0.395239,Capital,D2,2189,Ward 1,The Temple
TD17,East Tedding,TD17_073,0.04254,Capital,F2,1042,Ward 9,The Temple
TD17,East Tedding,TD17_074,0.063531,Capital,D1,1105,Ward 6,The Temple
TD17,East Tedding,TD17_075,0.279766,Capital,F1,2379,Ward 6,The Temple
TD17,East Tedding,TD17_076,0.216691,Capital,D2,1377,Ward 1,The Temple
TD17,East Tedding,TD17_077,0.077356,Capital,D1,734,Ward 1,The Temple
TD17,East Tedding,TD17_078,0.126078,Capital,D1,1187,Ward 1,The Temple
TD17,East Tedding,TD17_079,0.204255,Capital,D2,1823,Ward 6,The Temple
TD17,East Tedding,TD17_080,0.065902,Capital,D2,722,Ward 1,The Temple
TD17,East Tedding,TD17_081,0.012731,Capital,E2,148,Ward 1,The Temple
TD17,East Tedding,TD17_082,0.012239,Capital,E1,1207,Ward 4,The Temple
TD17,East Tedding,TD17_083,0.058388,Capital,D1,699,Ward 1,The Temple
TD17,East Tedding,TD17_084,0.257072,Capital,D2,1346,Ward 1,The Temple
TD17,East Tedding,TD17_085,0.04765,Capital,E1,531,Ward 4,The Temple
TD17,East Tedding,TD17_086,0.286961,Capital,E2,3035,Ward 6,The Temple
TD17,East Tedding,TD17_087,0.040529,Capital,D2,621,Ward 4,The Temple
TD17,East Tedding,TD17_088,0.038822,Capital,F2,1082,Ward 8,The Temple
TD17,East Tedding,TD17_089,0.152816,Capital,F1,1220,Ward 4,The Temple
TD17,East Tedding,TD17_090,0.048988,Capital,D2,760,Ward 4,The Temple
TD17,East Tedding,TD17_091,0.127603,Capital,D1,2100,Ward 4,The Temple
TD17,East Tedding,TD17_092,0.11825,Capital,F1,1490,Ward 4,The Temple
TD17,East Tedding,TD17_093,0.015184,Capital,D1,1238,Ward 4,The Temple
TD17,East Tedding,TD17_094,0.187916,Capital,D2,1377,Ward 8,The Temple
TD17,East Tedding,TD17_095,0.014663,Capital,F2,818,Ward 4,The Temple
TD17,East Tedding,TD17_096,0.084255,Capital,A2,1535,Ward 4,The Temple
TD17,East Tedding,TD17_097,0.104697,Capital,D1,1251,Ward 8,The Temple
TD17,East Tedding,TD17_098,0.028056,Capital,D2,655,Ward 4,The Temple
TD17,East Tedding,TD17_099,0.087693,Capital,D2,1375,Ward 4,The Temple
TD17,East Tedding,TD17_100,0.369175,Capital,E2,1830,Ward 8,The Temple
TD17,East Tedding,TD17_101,0.317699,Capital,E2,2009,Ward 8,The Temple
TD17,East Tedding,TD17_102,0.098595,Capital,E2,1236,Ward 8,The Temple
TD17,East Tedding,TD17_103,0.027421,Capital,F1,618,Ward 8,The Temple
TD17,East Tedding,TD17_104,0.071714,Capital,D2,680,Ward 8,The Temple
TD17,East Tedding,TD17_105,0.139366,Capital,D1,1264,Ward 8,The Temple
TD17,East Tedding,TD17_106,0.101149,Capital,F1,758,Ward 8,The Temple
TD17,East Tedding,TD17_107,0.007269,Capital,E2,244,Ward 8,The Temple
TD17,East Tedding,TD17_108,0.013077,Capital,F1,1523,Ward 8,The Temple
TD17,East Tedding,TD17_109,0.03663,Capital,F2,511,Ward 8,The Temple
TD17,East Tedding,TD17_110,0.041138,Capital,F2,1224,Ward 8,The Temple
TD17,East Tedding,TD17_111,0.007936,Capital,E2,1051,Ward 8,The Temple
TD17,East Tedding,TD17_112,0.092597,Capital,E1,1081,Ward 8,The Temple
TD17,East Tedding,TD17_113,0.03755,Capital,F2,1330,Ward 8,The Temple
TD17,East Tedding,TD17_114,0.020974,Capital,F2,868,Ward 8,The Temple
TD17,East Tedding,TD17_115,0.073698,Capital,E2,1267,Ward 9,The Temple
TD17,East Tedding,TD17_116,0.018768,Capital,E2,388,Ward 14,The Temple
TD17,East Tedding,TD17_117,0.02699,Capital,D2,314,Ward 14,The Temple
TD17,East Tedding,TD17_118,0.091262,Capital,E2,970,Ward 17,The Temple
TD17,East Tedding,TD17_119,0.446235,Capital,E2,1369,Ward 14,The Temple
TD17,East Tedding,TD17_120,0.135431,Capital,F1,709,Ward 14,The Temple
TD17,East Tedding,TD17_121,0.058997,Capital,F2,840,Ward 14,The Temple
TD17,East Tedding,TD17_122,0.101837,Capital,D2,863,Ward 17,The Temple
TD17,East Tedding,TD17_123,0.031668,Capital,E2,741,Ward 14,The Temple
TD17,East Tedding,TD17_124,0.079636,Capital,D2,903,Ward 17,The Temple
TD17,East Tedding,TD17_125,0.360514,Capital,F1,1497,Ward 14,The Temple
TD17,East Tedding,TD17_126,0.164179,Capital,E2,690,Ward 15,The Temple
TD17,East Tedding,TD17_127,0.045887,Capital,F2,821,Ward 17,The Temple
TD17,East Tedding,TD17_128,0.056876,Capital,E1,1313,Ward 9,The Temple
TD17,East Tedding,TD17_129,0.063529,Capital,A2,731,Ward 15,The Temple
TD17,East Tedding,TD17_130,0.068302,Capital,F2,1177,Ward 17,The Temple
TD17,East Tedding,TD17_131,0.348477,Capital,E2,1356,Ward 16,The Temple
TD17,East Tedding,TD17_132,0.065668,Capital,D2,981,Ward 15,The Temple
TD17,East Tedding,TD17_133,0.240007,Capital,D2,1421,Ward 15,The Temple
TD17,East Tedding,TD17_134,0.009831,Capital,D2,1579,Ward 18,The Temple
TD17,East Tedding,TD17_135,0.254943,Capital,D2,1155,Ward 16,The Temple
TD17,East Tedding,TD17_136,0.068815,Capital,E1,676,Ward 16,The Temple
TD17,East Tedding,TD17_137,0.172546,Capital,F1,943,Ward 16,The Temple
TD17,East Tedding,TD17_138,0.065061,Capital,D2,1004,Ward 17,The Temple
TD17,East Tedding,TD17_139,0.26522,Capital,D2,2123,Ward 18,The Temple
