Shape_ID,Electorate,Turnout,Left_Left,Left_Right,Left_MR,Right_Left,Right_Right,Right_MR,MR_Left,MR_Right,MR_MR,Spoil,received_at,verified_at,declared_at
C14_066,90,72,2,0,1,1,16,5,9,8,29,1,2026-08-02T13:07:31Z,2026-08-02T13:07:31Z,2026-08-02T18:19:37Z
C14_067,384,265,22,2,8,6,37,16,27,17,126,4,2026-08-02T11:11:51Z,2026-08-02T11:11:51Z,2026-08-02T15:28:27Z
C14_068,613,444,52,5,22,9,75,33,31,32,177,8,2026-08-02T11:58:09Z,2026-08-02T11:58:09Z,2026-08-02T17:39:57Z
C14_069,746,454,24,3,13,10,110,47,50,28,163,6,2026-08-02T14:35:18Z,2026-08-02T14:35:18Z,2026-08-02T20:10:53Z
C14_070,231,137,4,1,2,5,29,17,11,12,55,1,2026-08-02T13:29:41Z,2026-08-02T13:29:41Z,2026-08-02T18:01:02Z
C14_071,294,246,26,5,11,7,54,16,31,23,71,2,2026-08-02T12:42:20Z,2026-08-02T12:42:20Z,2026-08-02T15:24:12Z
C14_072,443,312,19,4,11,9,55,17,19,32,139,7,2026-08-02T13:36:52Z,2026-08-02T13:36:52Z,2026-08-02T16:00:47Z
C14_073,456,301,24,3,9,8,44,24,29,43,112,5,2026-08-02T16:38:58Z,2026-08-02T16:38:58Z,2026-08-02T20:14:03Z
C14_074,692,456,21,2,5,8,73,34,45,61,203,4,2026-08-02T11:21:54Z,2026-08-02T11:21:54Z,2026-08-02T13:15:04Z
C14_075,444,262,18,1,5,6,53,24,21,18,112,4,2026-08-02T13:07:37Z,2026-08-02T13:07:37Z,2026-08-02T16:10:12Z
C14_076,524,397,27,4,11,8,70,43,52,28,147,7,2026-08-02T15:53:58Z,2026-08-02T15:53:58Z,2026-08-02T20:02:36Z
C14_077,420,340,31,4,12,5,50,12,39,50,133,4,2026-08-02T13:27:56Z,2026-08-02T13:27:56Z,2026-08-02T18:54:36Z
C14_078,403,275,5,1,2,11,48,24,30,52,100,2,2026-08-02T17:14:41Z,2026-08-02T17:14:41Z,2026-08-02T21:55:09Z
C14_079,543,410,23,6,11,8,88,25,59,37,147,6,2026-08-02T17:45:28Z,2026-08-02T17:45:28Z,2026-08-02T23:11:46Z
C14_080,884,705,42,6,14,13,153,41,74,56,301,5,2026-08-02T11:28:11Z,2026-08-02T11:28:11Z,2026-08-02T13:47:44Z
C14_081,706,497,35,3,15,9,60,38,47,75,210,5,2026-08-02T15:43:45Z,2026-08-02T15:43:45Z,2026-08-02T18:20:31Z
C14_082,366,289,35,3,13,10,45,20,33,26,101,3,2026-08-02T17:36:28Z,2026-08-02T17:36:28Z,2026-08-02T20:59:21Z
C14_083,597,405,15,1,8,11,80,22,48,69,144,7,2026-08-02T13:34:12Z,2026-08-02T13:34:12Z,2026-08-02T17:42:06Z
C14_084,496,335,3,0,1,5,41,15,46,50,168,6,2026-08-02T13:44:12Z,2026-08-02T13:44:12Z,2026-08-02T19:17:34Z
C14_085,746,521,32,5,10,12,119,35,74,48,177,9,2026-08-02T14:10:40Z,2026-08-02T14:10:40Z,2026-08-02T18:12:04Z
C14_086,1150,951,74,11,43,22,113,60,65,120,425,18,2026-08-02T17:27:17Z,2026-08-02T17:27:17Z,2026-08-02T21:35:27Z
C14_087,350,265,11,2,3,8,56,21,21,27,112,4,2026-08-02T17:29:26Z,2026-08-02T17:29:26Z,2026-08-02T21:25:49Z
C14_088,640,519,42,3,14,16,82,40,31,54,234,3,2026-08-02T11:55:19Z,2026-08-02T11:55:19Z,2026-08-02T16:52:30Z
C14_089,644,371,26,3,9,8,66,20,39,33,160,7,2026-08-02T13:04:51Z,2026-08-02T13:04:51Z,2026-08-02T16:22:42Z
C14_090,695,499,20,3,9,22,84,43,42,44,229,3,2026-08-02T11:03:44Z,2026-08-02T11:03:44Z,2026-08-02T16:47:53Z
C15_001,659,435,34,6,13,7,63,30,47,42,190,3,2026-08-02T13:42:36Z,2026-08-02T13:42:36Z,2026-08-02T15:20:11Z
C15_002,171,143,5,1,3,3,28,7,15,15,65,1,2026-08-02T17:25:46Z,2026-08-02T17:25:46Z,2026-08-02T21:16:56Z
C15_003,556,471,7,2,4,4,63,21,57,37,265,11,2026-08-02T11:01:06Z,2026-08-02T11:01:06Z,2026-08-02T15:10:20Z
C15_004,650,437,34,5,10,13,106,34,35,57,138,5,2026-08-02T13:36:24Z,2026-08-02T13:36:24Z,2026-08-02T18:54:42Z
C15_005,850,544,6,2,4,12,115,55,50,91,201,8,2026-08-02T12:05:05Z,2026-08-02T12:05:05Z,2026-08-02T16:22:34Z
C15_006,585,328,22,2,7,6,57,23,33,32,139,7,2026-08-02T13:44:51Z,2026-08-02T13:44:51Z,2026-08-02T16:32:46Z
C15_007,191,126,13,1,3,3,19,8,15,12,51,1,2026-08-02T14:43:49Z,2026-08-02T14:43:49Z,2026-08-02T18:23:42Z
C15_008,1047,583,30,7,12,13,111,54,63,40,245,8,2026-08-02T10:24:48Z,2026-08-02T10:24:48Z,2026-08-02T12:31:04Z
C15_009,494,401,28,4,12,8,64,28,43,33,176,5,2026-08-02T12:59:53Z,2026-08-02T12:59:53Z,2026-08-02T19:35:08Z
C15_010,415,254,9,1,6,8,64,26,28,24,82,6,2026-08-02T14:12:36Z,2026-08-02T14:12:36Z,2026-08-02T18:40:24Z
C15_011,208,140,7,1,3,5,27,15,17,17,45,3,2026-08-02T10:15:20Z,2026-08-02T10:15:20Z,2026-08-02T14:43:24Z
C15_012,540,382,24,4,13,12,71,26,53,35,141,3,2026-08-02T12:14:05Z,2026-08-02T12:14:05Z,2026-08-02T16:01:19Z
C15_013,861,670,19,3,7,17,121,82,79,50,279,13,2026-08-02T17:20:54Z,2026-08-02T17:20:54Z,2026-08-02T22:07:46Z
C15_014,558,347,20,5,10,9,76,27,38,24,136,2,2026-08-02T10:51:44Z,2026-08-02T10:51:44Z,2026-08-02T13:41:37Z
C15_015,327,225,14,3,8,6,46,18,19,24,82,5,2026-08-02T15:01:52Z,2026-08-02T15:01:52Z,2026-08-02T17:52:43Z
C15_016,322,243,11,2,6,8,45,22,28,16,100,5,2026-08-02T15:00:05Z,2026-08-02T15:00:05Z,2026-08-02T17:18:31Z
C15_017,400,324,2,0,1,13,74,31,46,27,126,4,2026-08-02T14:06:35Z,2026-08-02T14:06:35Z,2026-08-02T16:53:46Z
C15_018,518,427,3,0,2,7,61,17,59,43,230,5,2026-08-02T17:20:17Z,2026-08-02T17:20:17Z,2026-08-02T21:57:29Z
C15_019,521,433,25,3,13,12,60,23,48,63,179,7,2026-08-02T12:31:53Z,2026-08-02T12:31:53Z,2026-08-02T16:27:33Z
C15_020,722,451,30,3,11,14,65,34,62,42,180,10,2026-08-02T17:00:39Z,2026-08-02T17:00:39Z,2026-08-02T21:00:40Z
C15_021,1016,644,69,12,29,11,75,46,58,60,273,11,2026-08-02T17:46:22Z,2026-08-02T17:46:22Z,2026-08-02T23:36:41Z
C15_022,976,727,23,4,12,19,186,68,96,52,259,8,2026-08-02T11:12:01Z,2026-08-02T11:12:01Z,2026-08-02T16:25:36Z
C15_023,680,495,55,12,28,15,75,33,35,44,192,6,2026-08-02T11:30:39Z,2026-08-02T11:30:39Z,2026-08-02T15:33:33Z
C15_024,446,375,28,2,8,12,70,33,26,44,150,2,2026-08-02T12:18:01Z,2026-08-02T12:18:01Z,2026-08-02T14:21:34Z
C15_025,585,467,15,3,6,19,89,50,53,38,191,3,2026-08-02T13:07:36Z,2026-08-02T13:07:36Z,2026-08-02T17:49:09Z
C15_026,588,393,31,8,16,5,51,13,40,51,173,5,2026-08-02T15:59:09Z,2026-08-02T15:59:09Z,2026-08-02T21:27:59Z
C15_027,491,364,14,3,5,11,69,25,60,39,131,7,2026-08-02T11:55:02Z,2026-08-02T11:55:02Z,2026-08-02T13:46:59Z
C15_028,652,376,22,3,5,11,62,34,27,48,162,2,2026-08-02T13:24:00Z,2026-08-02T13:24:00Z,2026-08-02T17:32:54Z
C15_029,546,444,5,1,2,18,105,34,51,30,191,7,2026-08-02T11:33:16Z,2026-08-02T11:33:16Z,2026-08-02T17:25:31Z
C15_030,415,296,14,1,7,9,61,22,31,19,125,7,2026-08-02T10:48:28Z,2026-08-02T10:48:28Z,2026-08-02T15:38:56Z
C15_031,621,370,14,3,7,7,81,40,44,42,127,5,2026-08-02T10:22:54Z,2026-08-02T10:22:54Z,2026-08-02T14:47:19Z
C15_032,1065,873,38,6,19,24,153,54,141,84,335,19,2026-08-02T15:34:23Z,2026-08-02T15:34:23Z,2026-08-02T21:40:36Z
C15_033,319,218,25,3,12,4,31,14,14,19,94,2,2026-08-02T14:42:15Z,2026-08-02T14:42:15Z,2026-08-02T18:50:18Z
C15_034,665,444,12,2,3,7,94,28,50,36,202,10,2026-08-02T15:06:20Z,2026-08-02T15:06:20Z,2026-08-02T20:18:49Z
C15_035,434,308,22,4,10,9,66,22,37,29,105,4,2026-08-02T17:51:33Z,2026-08-02T17:51:33Z,2026-08-02T22:11:23Z
C15_036,758,544,51,13,25,11,102,28,64,55,192,3,2026-08-02T14:38:27Z,2026-08-02T14:38:27Z,2026-08-02T17:00:05Z
C15_037,460,367,8,1,5,7,47,23,41,65,165,5,2026-08-02T12:12:27Z,2026-08-02T12:12:27Z,2026-08-02T18:28:08Z
C15_038,865,626,43,5,11,23,106,50,59,65,250,14,2026-08-02T14:44:51Z,2026-08-02T14:44:51Z,2026-08-02T20:49:07Z
C15_039,633,411,30,3,9,14,81,33,46,28,164,3,2026-08-02T11:21:43Z,2026-08-02T11:21:43Z,2026-08-02T16:51:57Z
C15_040,905,646,8,1,3,8,126,43,88,71,291,7,2026-08-02T12:02:19Z,2026-08-02T12:02:19Z,2026-08-02T15:51:37Z
C15_041,339,190,14,1,8,4,33,12,14,24,76,4,2026-08-02T14:55:08Z,2026-08-02T14:55:08Z,2026-08-02T18:44:31Z
C15_042,566,317,28,3,7,9,45,23,23,32,145,2,2026-08-02T10:37:33Z,2026-08-02T10:37:33Z,2026-08-02T13:33:15Z
C15_043,975,556,65,8,17,8,100,37,47,35,225,14,2026-08-02T15:16:50Z,2026-08-02T15:16:50Z,2026-08-02T18:15:44Z
C15_044,546,369,24,5,14,11,49,26,36,36,160,8,2026-08-02T17:01:56Z,2026-08-02T17:01:56Z,2026-08-02T21:54:07Z
C15_045,975,793,28,2,9,26,119,51,112,96,344,6,2026-08-02T17:02:06Z,2026-08-02T17:02:06Z,2026-08-02T23:13:33Z
C15_046,478,288,18,2,11,7,65,20,29,16,118,2,2026-08-02T11:31:49Z,2026-08-02T11:31:49Z,2026-08-02T14:58:23Z
C15_047,458,386,14,1,4,8,88,40,31,25,166,9,2026-08-02T09:59:07Z,2026-08-02T09:59:07Z,2026-08-02T15:54:31Z
C15_048,459,305,25,2,9,9,66,19,16,28,129,2,2026-08-02T14:48:33Z,2026-08-02T14:48:33Z,2026-08-02T18:57:37Z
C15_049,906,595,43,5,14,11,118,38,83,52,225,6,2026-08-02T11:17:54Z,2026-08-02T11:17:54Z,2026-08-02T14:48:20Z
C15_050,513,391,16,2,10,6,89,33,44,27,162,2,2026-08-02T13:24:29Z,2026-08-02T13:24:29Z,2026-08-02T17:50:05Z
C15_051,503,298,3,1,1,9,61,33,28,26,132,4,2026-08-02T17:05:56Z,2026-08-02T17:05:56Z,2026-08-02T22:23:16Z
C15_052,719,478,15,2,7,8,120,34,30,42,216,4,2026-08-02T16:56:33Z,2026-08-02T16:56:33Z,2026-08-02T22:04:31Z
C15_053,491,293,7,1,1,6,54,14,25,46,132,7,2026-08-02T16:29:05Z,2026-08-02T16:29:05Z,2026-08-02T20:20:02Z
C15_054,327,222,2,0,1,6,24,12,28,25,123,1,2026-08-02T14:00:57Z,2026-08-02T14:00:57Z,2026-08-02T18:10:58Z
C15_055,638,471,15,2,9,14,75,31,89,50,175,11,2026-08-02T12:41:19Z,2026-08-02T12:41:19Z,2026-08-02T17:49:29Z
C15_056,670,506,30,3,15,12,85,40,48,57,211,5,2026-08-02T16:14:51Z,2026-08-02T16:14:51Z,2026-08-02T20:06:56Z
C15_057,323,234,12,2,4,5,35,15,26,37,96,2,2026-08-02T16:09:54Z,2026-08-02T16:09:54Z,2026-08-02T20:17:33Z
C15_058,341,268,10,1,3,9,52,22,26,20,119,6,2026-08-02T15:38:13Z,2026-08-02T15:38:13Z,2026-08-02T20:52:18Z
C15_059,334,231,12,3,6,4,29,9,28,27,107,6,2026-08-02T12:08:12Z,2026-08-02T12:08:12Z,2026-08-02T15:43:31Z
C15_060,627,371,11,1,3,7,79,29,49,36,148,8,2026-08-02T13:55:57Z,2026-08-02T13:55:57Z,2026-08-02T19:17:03Z
C15_061,153,99,3,0,1,3,22,7,8,12,42,1,2026-08-02T10:59:18Z,2026-08-02T10:59:18Z,2026-08-02T14:17:38Z
C15_062,481,349,11,2,6,12,70,27,35,22,156,8,2026-08-02T10:32:28Z,2026-08-02T10:32:28Z,2026-08-02T14:33:16Z
C15_063,419,328,25,4,10,9,71,20,28,37,121,3,2026-08-02T14:55:51Z,2026-08-02T14:55:51Z,2026-08-02T18:19:29Z
C15_064,422,267,18,1,7,6,44,17,30,43,98,3,2026-08-02T15:00:24Z,2026-08-02T15:00:24Z,2026-08-02T19:59:33Z
C15_065,406,307,3,0,1,10,89,25,22,30,122,5,2026-08-02T14:35:36Z,2026-08-02T14:35:36Z,2026-08-02T18:31:02Z
C15_066,962,729,66,15,28,12,137,54,48,83,277,9,2026-08-02T14:46:14Z,2026-08-02T14:46:14Z,2026-08-02T20:15:05Z
C15_067,484,292,21,3,8,11,72,24,21,32,95,5,2026-08-02T13:09:09Z,2026-08-02T13:09:09Z,2026-08-02T16:44:32Z
C15_068,475,315,23,3,9,8,62,32,27,44,102,5,2026-08-02T11:28:28Z,2026-08-02T11:28:28Z,2026-08-02T16:20:35Z
C15_069,759,643,29,6,14,23,144,60,66,50,235,16,2026-08-02T16:58:38Z,2026-08-02T16:58:38Z,2026-08-02T21:19:38Z
C15_070,452,351,16,3,8,9,63,31,56,32,130,3,2026-08-02T12:36:01Z,2026-08-02T12:36:01Z,2026-08-02T15:43:11Z
C15_071,492,354,26,3,9,7,56,16,31,40,164,2,2026-08-02T10:39:33Z,2026-08-02T10:39:33Z,2026-08-02T13:55:48Z
C15_072,940,642,25,2,8,14,182,51,44,75,237,4,2026-08-02T12:54:12Z,2026-08-02T12:54:12Z,2026-08-02T15:23:55Z
C15_073,489,278,15,2,5,11,62,28,28,15,108,4,2026-08-02T11:56:31Z,2026-08-02T11:56:31Z,2026-08-02T15:21:16Z
C15_074,442,367,3,0,1,12,50,27,61,54,151,8,2026-08-02T16:42:29Z,2026-08-02T16:42:29Z,2026-08-02T19:12:16Z
C15_075,508,379,36,7,20,10,36,19,47,59,138,7,2026-08-02T13:47:43Z,2026-08-02T13:47:43Z,2026-08-02T19:10:31Z
C15_076,735,623,49,6,32,16,110,38,39,59,260,14,2026-08-02T12:22:29Z,2026-08-02T12:22:29Z,2026-08-02T15:31:33Z
C15_077,809,486,33,7,17,13,109,52,34,43,175,3,2026-08-02T11:51:32Z,2026-08-02T11:51:32Z,2026-08-02T15:33:37Z
C15_078,337,270,31,4,11,6,61,16,28,17,92,4,2026-08-02T12:38:55Z,2026-08-02T12:38:55Z,2026-08-02T18:03:02Z
C15_079,650,503,87,6,30,9,65,23,40,39,199,5,2026-08-02T15:06:35Z,2026-08-02T15:06:35Z,2026-08-02T19:52:18Z
C15_080,2289,1506,59,10,34,28,272,126,148,272,546,11,2026-08-02T15:13:50Z,2026-08-02T15:13:50Z,2026-08-02T19:21:18Z
C15_081,766,580,62,5,18,12,126,54,44,31,222,6,2026-08-02T15:47:19Z,2026-08-02T15:47:19Z,2026-08-02T18:42:06Z
C15_082,441,371,12,2,5,11,82,25,29,40,158,7,2026-08-02T17:15:55Z,2026-08-02T17:15:55Z,2026-08-02T19:13:50Z
C15_083,477,277,11,3,5,9,50,19,41,32,103,4,2026-08-02T13:18:10Z,2026-08-02T13:18:10Z,2026-08-02T17:36:30Z
C15_084,580,442,29,6,14,10,86,54,57,48,135,3,2026-08-02T16:19:29Z,2026-08-02T16:19:29Z,2026-08-02T19:01:12Z
C15_085,711,557,44,6,29,7,115,39,38,54,216,9,2026-08-02T15:13:53Z,2026-08-02T15:13:53Z,2026-08-02T20:07:48Z
C15_086,208,139,5,1,3,3,31,12,13,19,50,2,2026-08-02T15:43:50Z,2026-08-02T15:43:50Z,2026-08-02T18:28:52Z
C15_087,879,657,14,2,7,12,83,30,63,113,327,6,2026-08-02T17:46:33Z,2026-08-02T17:46:33Z,2026-08-02T20:04:41Z
C15_088,531,440,63,7,26,7,43,21,43,26,200,4,2026-08-02T11:46:12Z,2026-08-02T11:46:12Z,2026-08-02T16:02:38Z
C15_089,283,168,26,2,8,4,22,7,22,15,59,3,2026-08-02T16:04:54Z,2026-08-02T16:04:54Z,2026-08-02T19:28:10Z
C16_001,947,766,57,4,19,11,147,65,53,89,305,16,2026-08-02T18:01:59Z,2026-08-02T18:01:59Z,2026-08-03T22:56:45Z
C16_002,1071,821,66,7,20,17,160,62,54,89,334,12,2026-08-02T16:01:57Z,2026-08-02T16:01:57Z,2026-08-03T07:56:54Z
C16_003,852,505,6,1,4,16,105,38,42,54,230,9,2026-08-02T15:58:24Z,2026-08-02T15:58:24Z,2026-08-03T11:36:35Z
C16_004,1233,756,53,8,21,24,150,61,87,77,270,5,2026-08-02T15:41:16Z,2026-08-02T15:41:16Z,2026-08-03T02:35:46Z
C16_005,1144,715,19,4,9,21,139,49,65,81,313,15,2026-08-02T20:29:58Z,2026-08-02T20:29:58Z,2026-08-03T07:44:11Z
C16_006,982,643,61,7,26,12,114,51,57,46,262,7,2026-08-02T15:07:44Z,2026-08-02T15:07:44Z,2026-08-03T22:34:43Z
C16_007,1239,719,67,6,24,9,68,30,65,110,334,6,2026-08-02T20:13:26Z,2026-08-02T20:13:26Z,2026-08-03T15:48:09Z
C16_008,499,422,26,3,7,7,96,34,59,39,141,10,2026-08-02T17:39:39Z,2026-08-02T17:39:39Z,2026-08-03T01:08:58Z
C16_009,425,296,23,4,13,6,35,12,51,29,121,2,2026-08-02T15:42:03Z,2026-08-02T15:42:03Z,2026-08-03T04:48:06Z
C16_010,723,420,3,0,1,11,101,31,62,42,165,4,2026-08-02T21:47:46Z,2026-08-02T21:47:46Z,2026-08-03T23:26:01Z
C16_011,490,410,15,1,5,15,76,37,65,43,148,5,2026-08-02T17:15:35Z,2026-08-02T17:15:35Z,2026-08-03T01:30:58Z
C16_012,671,498,71,8,18,4,50,20,58,83,176,10,2026-08-02T11:12:43Z,2026-08-02T11:12:43Z,2026-08-02T14:46:30Z
C16_013,509,367,30,5,16,5,63,27,38,38,140,5,2026-08-02T10:04:21Z,2026-08-02T10:04:21Z,2026-08-02T13:51:33Z
C16_014,373,233,19,4,9,5,39,18,27,26,84,2,2026-08-02T19:14:05Z,2026-08-02T19:14:05Z,2026-08-03T20:50:09Z
C16_015,887,617,6,1,3,21,141,56,61,71,242,15,2026-08-02T19:15:34Z,2026-08-02T19:15:34Z,2026-08-03T10:54:45Z
C16_016,790,465,45,5,17,10,92,27,74,45,147,3,2026-08-02T16:20:59Z,2026-08-02T16:20:59Z,2026-08-03T13:40:49Z
C16_017,547,350,29,4,8,5,40,27,31,48,152,6,2026-08-02T14:21:49Z,2026-08-02T14:21:49Z,2026-08-03T16:59:28Z
C16_018,226,190,7,1,2,5,38,12,16,22,83,4,2026-08-02T16:23:37Z,2026-08-02T16:23:37Z,2026-08-03T07:09:25Z
C16_019,135,110,11,1,3,3,20,9,13,11,37,2,2026-08-02T12:23:49Z,2026-08-02T12:23:49Z,2026-08-02T15:22:41Z
C16_020,809,523,18,2,6,12,96,50,55,53,227,4,2026-08-02T14:11:04Z,2026-08-02T14:11:04Z,2026-08-03T08:31:41Z
C16_021,968,796,85,9,27,15,175,70,80,97,219,19,2026-08-02T15:19:59Z,2026-08-02T15:19:59Z,2026-08-03T03:01:34Z
C16_022,640,470,5,0,1,9,118,35,54,36,206,6,2026-08-02T15:54:47Z,2026-08-02T15:54:47Z,2026-08-03T18:18:37Z
C16_023,654,529,39,7,14,14,76,29,60,85,195,10,2026-08-02T18:48:19Z,2026-08-02T18:48:19Z,2026-08-03T03:31:16Z
C16_024,431,248,13,1,4,5,55,15,26,39,86,4,2026-08-02T15:06:42Z,2026-08-02T15:06:42Z,2026-08-03T22:47:08Z
C16_025,964,692,28,2,14,21,99,51,89,72,302,14,2026-08-02T14:47:42Z,2026-08-02T14:47:42Z,2026-08-03T08:18:31Z
C16_026,245,205,15,2,9,6,35,15,20,18,82,3,2026-08-02T18:19:22Z,2026-08-02T18:19:22Z,2026-08-03T06:23:18Z
C16_027,276,190,18,5,9,3,20,9,18,15,88,5,2026-08-02T17:59:49Z,2026-08-02T17:59:49Z,2026-08-03T22:53:26Z
C16_028,755,549,37,4,16,15,93,28,57,92,203,4,2026-08-02T12:25:54Z,2026-08-02T12:25:54Z,2026-08-02T18:17:52Z
C16_029,437,262,27,3,14,8,49,21,24,29,84,3,2026-08-02T21:30:01Z,2026-08-02T21:30:01Z,2026-08-03T13:34:09Z
C16_030,715,523,11,2,6,17,85,48,82,52,211,9,2026-08-02T20:52:13Z,2026-08-02T20:52:13Z,2026-08-03T13:58:48Z
C16_031,893,492,51,7,17,11,122,34,39,32,171,8,2026-08-02T21:33:49Z,2026-08-02T21:33:49Z,2026-08-03T05:18:59Z
C16_032,368,294,19,1,7,10,49,18,33,19,134,4,2026-08-02T15:37:50Z,2026-08-02T15:37:50Z,2026-08-03T09:10:11Z
C16_033,775,474,44,3,15,13,87,30,51,52,169,10,2026-08-02T14:21:39Z,2026-08-02T14:21:39Z,2026-08-03T04:59:47Z
C16_034,697,543,22,4,10,19,75,41,58,103,204,7,2026-08-02T18:55:30Z,2026-08-02T18:55:30Z,2026-08-03T06:54:13Z
C16_035,398,300,19,3,11,4,60,21,32,46,97,7,2026-08-02T17:08:42Z,2026-08-02T17:08:42Z,2026-08-03T03:14:53Z
C16_036,718,554,28,7,13,13,126,31,70,62,191,13,2026-08-02T19:36:27Z,2026-08-02T19:36:27Z,2026-08-03T12:07:49Z
C16_037,1066,837,31,6,18,18,191,51,73,128,300,21,2026-08-02T15:59:47Z,2026-08-02T15:59:47Z,2026-08-03T05:52:38Z
C16_038,306,237,17,1,6,6,62,15,19,16,90,5,2026-08-02T15:02:58Z,2026-08-02T15:02:58Z,2026-08-03T11:03:59Z
C16_039,526,303,42,3,13,7,55,16,27,38,96,6,2026-08-02T19:23:34Z,2026-08-02T19:23:34Z,2026-08-03T18:58:51Z
C16_040,637,355,14,2,3,6,47,16,52,51,157,7,2026-08-02T18:29:14Z,2026-08-02T18:29:14Z,2026-08-03T04:39:07Z
C16_041,803,491,27,2,7,19,93,46,34,56,200,7,2026-08-02T14:37:13Z,2026-08-02T14:37:13Z,2026-08-02T20:05:57Z
C16_042,923,657,11,1,4,13,154,40,111,69,239,15,2026-08-02T15:45:18Z,2026-08-02T15:45:18Z,2026-08-03T04:45:53Z
C16_043,1741,1296,48,6,16,26,287,100,179,137,482,15,2026-08-02T18:05:43Z,2026-08-02T18:05:43Z,2026-08-03T22:00:39Z
C16_044,499,276,23,4,12,6,53,12,41,29,92,4,2026-08-02T21:38:08Z,2026-08-02T21:38:08Z,2026-08-03T13:07:47Z
C16_045,596,369,9,1,3,9,81,23,35,26,175,7,2026-08-02T17:12:22Z,2026-08-02T17:12:22Z,2026-08-02T21:07:28Z
C16_046,416,316,22,4,11,4,53,19,21,30,147,5,2026-08-02T15:43:22Z,2026-08-02T15:43:22Z,2026-08-03T15:24:50Z
C16_047,2371,1997,170,45,90,53,386,162,120,168,773,30,2026-08-02T14:05:17Z,2026-08-02T14:05:17Z,2026-08-03T02:43:07Z
C16_048,332,197,11,2,7,5,21,11,16,22,101,1,2026-08-02T21:32:44Z,2026-08-02T21:32:44Z,2026-08-03T06:17:44Z
C16_049,948,697,46,8,23,17,115,75,79,53,273,8,2026-08-02T20:12:19Z,2026-08-02T20:12:19Z,2026-08-03T23:52:08Z
C16_050,1714,1306,72,7,37,14,202,78,109,162,612,13,2026-08-02T19:28:05Z,2026-08-02T19:28:05Z,2026-08-03T16:49:31Z
C16_051,89,55,6,0,2,1,11,3,7,4,20,1,2026-08-04T22:52:33Z,2026-08-04T22:52:33Z,2026-08-02T14:37:39Z
C16_052,393,278,41,4,18,3,35,13,32,37,90,5,2026-08-02T19:12:54Z,2026-08-02T19:12:54Z,2026-08-03T04:51:32Z
C16_053,571,358,25,3,15,10,60,26,56,32,123,8,2026-08-02T16:30:13Z,2026-08-02T16:30:13Z,2026-08-03T07:54:23Z
C16_054,548,351,19,4,12,8,70,20,36,53,126,3,2026-08-02T21:51:09Z,2026-08-02T21:51:09Z,2026-08-03T11:45:28Z
C16_055,603,352,42,9,24,7,47,18,44,41,117,3,2026-08-02T13:57:37Z,2026-08-02T13:57:37Z,2026-08-03T15:09:10Z
C16_056,587,496,22,5,10,9,115,31,52,69,180,3,2026-08-02T16:24:29Z,2026-08-02T16:24:29Z,2026-08-03T09:59:51Z
C16_057,502,401,16,3,10,8,69,40,55,53,141,6,2026-08-02T21:07:12Z,2026-08-02T21:07:12Z,2026-08-03T14:40:39Z
C16_058,802,543,41,6,14,9,84,38,54,39,245,13,2026-08-02T14:09:16Z,2026-08-02T14:09:16Z,2026-08-03T03:30:45Z
C16_059,572,475,18,3,10,11,112,32,51,73,159,6,2026-08-02T14:04:25Z,2026-08-02T14:04:25Z,2026-08-02T17:59:15Z
C16_060,632,429,14,2,5,10,105,31,31,53,168,10,2026-08-02T15:13:13Z,2026-08-02T15:13:13Z,2026-08-03T05:05:16Z
C16_061,750,544,41,4,15,9,95,36,59,88,186,11,2026-08-02T15:37:57Z,2026-08-02T15:37:57Z,2026-08-03T11:53:24Z
C16_062,353,219,6,1,3,4,43,14,18,31,97,2,2026-08-02T15:04:18Z,2026-08-02T15:04:18Z,2026-08-03T09:31:44Z
C16_063,784,652,8,1,2,16,141,40,62,55,318,9,2026-08-02T16:51:14Z,2026-08-02T16:51:14Z,2026-08-03T18:41:42Z
C16_064,906,566,39,10,18,10,123,47,67,70,168,14,2026-08-02T21:04:11Z,2026-08-02T21:04:11Z,2026-08-03T10:19:22Z
C16_065,829,648,42,5,18,10,118,39,44,78,280,14,2026-08-02T17:41:03Z,2026-08-02T17:41:03Z,2026-08-03T08:38:52Z
C16_066,518,355,21,3,7,8,61,29,49,37,138,2,2026-08-02T16:35:54Z,2026-08-02T16:35:54Z,2026-08-03T08:29:55Z
C16_067,1007,744,66,7,31,10,155,45,44,78,293,15,2026-08-02T16:51:04Z,2026-08-02T16:51:04Z,2026-08-03T13:49:17Z
C17_001,490,388,10,1,6,10,70,38,53,34,160,6,2026-08-02T17:23:29Z,2026-08-02T17:23:29Z,2026-08-02T21:25:13Z
C17_002,895,590,60,9,35,15,128,28,39,68,199,9,2026-08-02T09:58:07Z,2026-08-02T09:58:07Z,2026-08-02T11:57:19Z
C17_003,951,592,36,5,10,19,98,61,72,42,236,13,2026-08-02T14:20:55Z,2026-08-02T14:20:55Z,2026-08-02T17:23:58Z
C17_004,682,519,47,4,20,21,90,41,39,51,196,10,2026-08-02T12:15:54Z,2026-08-02T12:15:54Z,2026-08-02T16:17:51Z
C17_005,765,473,17,3,9,8,92,25,37,47,225,10,2026-08-02T14:56:06Z,2026-08-02T14:56:06Z,2026-08-02T18:55:42Z
C17_006,1236,812,61,9,21,36,135,69,67,109,296,9,2026-08-02T10:12:39Z,2026-08-02T10:12:39Z,2026-08-02T13:17:04Z
